type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-67,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,34768,0,30,0,0,0.239419,128,[30 -32 1 0 0 0 0 0 0 0 0 0 18 -30 19 -29 20 -29 22 -30 21 -26 21 -22 20 -23 19 -20 19 -20 17 -18 19 -19 16 -19 15 -16 13 -16 12 -15 12 -14 9 -13 6 -12 5 -12 2 -13 2 -12 -1 -13 -3 -13 -2 -15 -5 -16 -5 -15 0 0 -7 -14 -7 -16 -8 -15 -10 -13 -8 -13 -9 -12 -11 -12 -11 -11 -15 -10 -13 -10 -16 -12 -14 -11 -17 -11 -15 -12 -17 -14 -17 -15 -17 -14 -15 -14 -14 -15 -13 -13 -12 -13 -10 -13 -8 -12 -9 -12 -6 -9 -6 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-68,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,73672,0,28,0,0,0.278146,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -37 -19 -35 -16 -39 -19 -38 -20 -34 -21 -30 -19 -30 -20 -25 -18 -27 -20 -25 -19 -25 -21 -23 -19 -21 -18 -19 -17 -16 -13 -17 -12 -16 -9 -15 -7 -15 -3 -15 -2 -14 -1 -17 1 -16 2 -19 3 -20 6 -19 4 0 0 -20 9 -21 8 -21 9 -19 10 -17 9 -18 12 -17 12 -16 12 -16 15 -19 11 -22 15 -18 15 -20 17 -20 15 -22 14 -23 14 -23 14 -20 11 -19 10 -16 10 -17 6 -15 7 -12 7 -12 6 -9 4 -7 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,5,1,1,1,0,0,0,0,-97,0,6,1,89117,0,157,0,0,0.293139,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 -23 23 -23 24 -23 21 -25 20 -26 18 -26 18 -24 17 -22 16 -23 17 -20 13 -20 13 -21 13 -19 10 -16 10 -14 9 -14 9 -13 8 -10 9 -9 11 -5 10 -5 11 -4 13 -4 13 -3 13 -2 13 -2 15 0 0 -2 16 -1 15 -2 17 0 14 0 13 0 14 3 13 4 13 2 15 4 14 4 16 6 15 4 15 5 15 4 15 3 17 4 14 4 13 3 15 2 12 2 12 1 9 1 8 1 5 1 5 1 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,116101,0,135,0,0,0.320425,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -6 -32 -5 -33 -3 -31 -2 -33 -2 -27 0 -28 0 -27 1 -26 0 -26 1 -22 1 -23 1 -24 1 -19 2 -19 -1 -17 0 -17 -1 -15 -3 -12 -4 -12 -4 -11 -6 -10 -7 -10 -7 -9 -9 -9 -11 -10 -10 -11 0 0 -10 -10 -12 -8 -13 -11 -11 -7 -12 -8 -11 -6 -11 -6 -13 -7 -11 -5 -11 -4 -13 -2 -14 -3 -14 -4 -15 -3 -13 -4 -13 -4 -13 -4 -13 -3 -11 -4 -11 -5 -8 -4 -9 -3 -7 -2 -6 -2 -5 -3 -2 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,130545,0,390,0,0,0.334697,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -6 34 -6 32 -6 32 -9 31 -8 29 -10 27 -11 28 -11 25 -10 25 -8 21 -11 21 -10 22 -9 19 -8 16 -7 18 -7 17 -4 13 -2 14 -2 14 0 11 3 12 3 12 4 13 5 14 6 14 6 13 0 0 8 13 8 15 9 13 9 13 9 12 10 11 9 11 9 10 11 10 12 8 13 8 12 8 14 8 13 9 14 10 12 10 14 10 12 10 10 10 10 9 8 8 7 6 7 6 7 5 5 6 2 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,153899,0,390,0,0,0.358014,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -5 31 -7 31 -7 29 -8 28 -9 28 -10 26 -9 25 -9 25 -8 23 -8 22 -9 22 -8 20 -7 19 -7 18 -6 16 -5 16 -4 14 -2 15 0 12 1 12 2 12 4 13 5 12 6 13 7 14 6 14 0 0 8 15 7 14 8 14 10 14 9 13 8 11 10 12 11 10 12 11 11 10 14 11 13 10 12 11 15 10 12 12 14 13 13 12 13 11 12 12 10 12 10 11 8 11 8 9 6 7 5 8 5 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-67,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,183163,0,82,0,0,0.387313,128,[82 -96 4 0 0 0 0 0 0 0 0 0 -8 -6 -7 -6 -7 -6 -8 -7 -7 -6 -6 -6 -6 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -4 -6 -4 -5 -4 -4 -4 -4 -4 -4 -4 -3 -4 -2 -3 -3 -4 -2 -4 -2 -4 -1 -5 -1 -5 -1 -5 -1 0 0 -5 -1 -6 -1 -5 -1 -5 -1 -5 0 -5 -1 -4 0 -4 0 -5 1 -4 0 -5 0 -4 1 -5 1 -5 1 -5 0 -6 0 -6 1 -5 0 -6 0 -5 0 -4 0 -4 0 -4 0 -3 0 -2 0 -2 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,628016,0,82,0,0,0.832295,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -35 3 -36 2 -34 1 -37 -1 -34 -1 -33 -3 -31 -4 -33 -5 -31 -4 -29 -4 -30 -6 -28 -5 -27 -5 -25 -5 -25 -5 -24 -5 -21 -5 -19 -4 -21 -3 -18 -2 -18 -2 -17 0 -16 1 -17 1 -17 3 -15 4 0 0 -17 4 -15 4 -14 4 -12 4 -12 3 -11 6 -10 5 -10 7 -9 6 -7 8 -8 10 -8 8 -7 9 -7 11 -7 9 -7 12 -7 10 -6 9 -6 10 -5 9 -6 8 -6 7 -5 6 -5 5 -3 5 -1 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,791311,0,82,0,0,0.995394,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -29 -21 -28 -21 -27 -20 -29 -22 -25 -21 -25 -23 -23 -23 -23 -20 -20 -22 -21 -22 -21 -24 -18 -21 -16 -22 -16 -21 -15 -19 -14 -17 -14 -15 -12 -12 -14 -13 -11 -10 -12 -11 -12 -8 -12 -7 -14 -7 -13 -6 -14 -4 0 0 -13 -5 -14 -3 -14 -3 -13 0 -12 -1 -11 1 -11 1 -10 3 -9 4 -9 5 -10 6 -11 4 -12 7 -11 6 -11 7 -11 8 -13 6 -12 6 -11 5 -10 4 -7 4 -8 2 -7 1 -5 1 -4 1 -2 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-76,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,1129292,0,82,0,0,1.33355,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -8 -27 -8 -28 -7 -27 -6 -27 -4 -28 -6 -26 -4 -26 -4 -27 -3 -26 -2 -22 0 -23 -1 -22 -1 -22 -1 -19 -1 -16 0 -15 -2 -13 -2 -11 -3 -12 -4 -10 -5 -9 -6 -8 -6 -6 -6 -5 -9 -5 -8 -4 0 0 -9 -4 -8 -3 -9 -3 -8 -1 -8 -1 -8 0 -6 1 -7 1 -6 4 -5 3 -6 5 -7 5 -7 6 -8 5 -7 6 -6 6 -8 5 -5 4 -5 5 -4 4 -3 2 -3 0 -2 0 0 0 3 -2 5 0 0 0 0 0 0 0 0 0 0 0 ]
