type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,34594,0,30,0,0,0.240028,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -9 14 -12 13 -11 14 -13 13 -14 10 -15 10 -15 9 -15 8 -15 9 -14 8 -18 9 -19 11 -18 9 -19 9 -19 7 -20 8 -19 7 -16 7 -18 6 -19 6 -17 6 -18 7 -17 7 -19 7 -20 9 -20 8 0 0 -22 11 -22 11 -23 12 -22 14 -23 11 -23 10 -23 11 -22 9 -24 12 -23 8 -24 10 -21 8 -23 11 -20 10 -21 10 -23 13 -19 13 -18 14 -19 14 -16 15 -17 17 -18 19 -17 18 -19 20 -18 21 -18 20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,74740,0,28,0,0,0.280016,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -4 16 -4 17 -6 17 -8 17 -7 15 -8 13 -9 14 -10 14 -9 15 -11 14 -12 16 -14 17 -15 16 -14 15 -14 11 -17 15 -16 14 -16 12 -16 10 -16 10 -16 9 -17 11 -15 9 -17 11 -17 13 -17 11 0 0 -17 14 -18 14 -20 16 -18 17 -19 15 -22 15 -20 14 -20 12 -19 15 -21 10 -22 13 -18 11 -19 14 -18 12 -18 15 -21 13 -15 16 -13 17 -15 18 -11 17 -12 19 -11 21 -11 22 -9 25 -7 23 -8 24 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-76,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,77554,0,157,0,0,0.286736,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 11 7 11 7 10 8 8 8 11 9 10 9 9 9 8 10 6 11 7 12 7 13 8 15 5 14 5 16 4 14 5 16 3 15 4 14 1 16 2 16 2 15 0 15 0 15 2 17 0 15 1 15 0 0 1 16 2 16 1 18 1 17 0 16 0 18 0 17 -1 18 0 18 -2 16 0 17 -1 15 0 18 2 17 3 15 5 16 5 14 6 15 6 14 7 13 9 15 8 14 10 12 11 12 11 14 13 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-77,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,99897,0,135,0,0,0.304908,384,[-121 112 8 0 0 0 0 0 0 0 0 0 9 -6 11 -6 10 -4 9 -4 11 -4 12 -3 13 -3 13 -1 11 0 11 1 14 -1 15 -2 15 2 14 2 14 4 14 5 13 4 11 5 13 6 11 5 12 7 12 5 9 6 11 5 13 6 12 6 0 0 12 6 12 6 14 7 14 5 14 6 15 9 14 8 14 8 12 6 11 7 14 8 12 7 14 6 12 6 13 5 13 5 13 2 14 1 14 2 13 0 15 1 16 0 15 -1 17 -3 16 -2 16 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-77,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,117546,0,390,0,0,0.322656,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 8 -9 9 -6 12 -10 11 -8 11 -7 10 -8 11 -5 11 -6 13 -6 14 -7 14 -7 15 -6 15 -4 15 -2 16 -1 18 -2 17 -1 14 1 18 -1 15 2 16 0 15 2 15 0 14 -1 15 -2 16 0 0 0 15 -2 17 -2 18 -2 19 -3 19 -2 20 -1 18 -1 18 -1 18 2 17 -1 19 0 16 -3 18 -1 16 -1 14 -2 14 -4 16 -5 16 -8 15 -7 13 -8 15 -11 13 -10 14 -13 13 -15 13 -12 15 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-76,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,612213,0,390,0,0,0.817137,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 7 11 9 12 5 11 8 12 7 11 6 15 5 14 5 14 3 14 5 14 5 15 4 16 3 19 1 17 2 17 1 17 1 20 0 18 -1 17 0 15 -2 19 -1 18 -2 15 -3 16 -1 18 0 18 0 0 -2 17 0 18 1 19 -3 19 -2 20 -3 18 -2 19 -3 19 -2 20 -4 17 -4 16 -1 17 -3 18 -3 18 -1 17 0 15 0 17 3 16 2 16 5 15 3 17 5 16 4 14 7 15 6 17 10 17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-77,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,634615,0,390,0,0,0.839502,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 14 -4 15 -2 13 -3 15 -1 13 -4 16 -1 17 -2 15 -2 16 -4 15 -1 15 1 15 0 16 2 16 1 15 3 16 3 17 4 15 6 15 3 15 6 14 3 15 4 13 4 16 6 16 7 15 5 0 0 16 6 16 6 18 7 16 5 16 5 18 7 20 8 17 8 15 7 15 9 17 8 16 10 15 7 14 8 14 5 14 3 13 3 15 4 14 3 14 1 17 1 17 -1 14 0 18 -1 19 -1 19 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-77,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,652301,0,82,0,0,0.857136,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -9 -10 -9 -10 -7 -11 -6 -13 -6 -11 -5 -12 -7 -12 -6 -11 -6 -13 -5 -14 -4 -15 -5 -14 -6 -14 -3 -15 -4 -16 -1 -15 0 -16 -1 -15 0 -16 1 -15 2 -16 1 -15 1 -13 -1 -16 0 -15 -1 -16 0 0 -1 -16 0 -17 0 -17 -1 -16 -1 -17 1 -19 1 -18 1 -17 1 -17 0 -15 0 -17 1 -16 0 -15 0 -15 -1 -15 0 -15 -3 -15 -4 -15 -4 -15 -5 -13 -6 -13 -5 -14 -8 -14 -9 -13 -9 -12 -11 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-76,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1112749,0,82,0,0,1.31781,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -4 -17 -2 -16 -1 -15 -1 -18 1 -17 1 -17 1 -16 2 -17 3 -17 2 -16 2 -19 4 -18 3 -19 6 -18 4 -18 5 -19 6 -19 7 -16 7 -18 8 -15 6 -15 7 -18 8 -15 4 -17 7 -16 8 -16 0 0 7 -18 6 -18 7 -19 7 -18 6 -19 6 -18 8 -18 9 -19 9 -17 7 -16 6 -17 9 -18 8 -16 6 -16 7 -15 4 -16 4 -16 4 -17 3 -17 1 -17 -1 -17 1 -18 0 -19 -4 -19 -4 -20 -5 -20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-76,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1611943,0,82,0,0,1.81682,384,[82 -96 4 0 0 0 0 0 0 0 0 0 0 14 2 15 1 14 -1 15 1 17 0 16 0 16 -3 16 -5 17 -4 17 -3 18 -6 18 -5 16 -5 18 -5 17 -7 19 -8 18 -6 17 -8 18 -9 16 -9 17 -7 16 -11 14 -9 14 -8 14 -8 18 0 0 -7 17 -5 17 -9 19 -7 19 -8 19 -10 18 -10 20 -8 17 -9 15 -7 16 -10 17 -9 15 -7 16 -8 15 -8 17 -5 18 -2 16 -2 18 -1 16 1 16 -1 17 0 17 1 16 5 18 3 16 3 19 0 0 0 0 0 0 0 0 0 0 ]
