type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-64,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,45436,0,30,0,0,0.250439,128,[30 -32 1 0 0 0 0 0 0 0 0 0 4 -25 5 -25 5 -25 6 -27 6 -24 7 -23 8 -23 8 -21 9 -23 7 -20 10 -24 7 -25 8 -23 7 -23 8 -21 8 -22 8 -22 4 -19 6 -19 5 -21 5 -18 3 -20 2 -19 3 -22 2 -24 3 -23 0 0 0 -23 2 -23 2 -24 -1 -21 1 -21 0 -21 -1 -21 -1 -19 -3 -20 -2 -17 -4 -21 -5 -18 -6 -20 -4 -22 -6 -20 -5 -24 -7 -24 -5 -23 -2 -23 -4 -22 -1 -23 -1 -21 -1 -21 -1 -22 -2 -19 -1 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,84490,0,28,0,0,0.289347,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -20 -17 -20 -16 -21 -17 -21 -17 -19 -17 -19 -16 -19 -17 -17 -16 -18 -18 -17 -16 -19 -19 -20 -20 -17 -21 -17 -21 -16 -18 -17 -20 -16 -19 -14 -15 -15 -16 -14 -16 -14 -15 -15 -16 -14 -13 -16 -15 -17 -15 -17 -17 0 0 -18 -14 -17 -15 -19 -16 -19 -12 -18 -13 -19 -12 -17 -11 -16 -12 -19 -10 -16 -12 -21 -12 -18 -10 -21 -9 -21 -11 -21 -13 -22 -13 -23 -14 -21 -12 -21 -14 -20 -12 -20 -14 -20 -13 -17 -13 -18 -14 -16 -11 -16 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,100710,0,157,0,0,0.305095,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 -18 11 -18 12 -18 11 -18 11 -19 10 -19 10 -18 11 -19 9 -18 9 -19 9 -20 9 -20 8 -20 7 -20 8 -19 7 -19 6 -19 7 -18 6 -18 7 -17 6 -16 6 -17 6 -16 6 -17 7 -15 6 -16 7 0 0 -18 7 -16 8 -16 7 -14 7 -15 7 -16 8 -14 8 -15 8 -16 9 -14 9 -13 9 -13 11 -14 12 -13 11 -13 11 -15 11 -15 13 -16 11 -15 9 -14 11 -15 10 -14 11 -16 9 -13 9 -10 9 -13 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,132537,0,135,0,0,0.337215,384,[-121 112 8 0 0 0 0 0 0 0 0 0 3 19 3 21 3 18 3 21 1 20 1 20 1 20 0 19 0 19 0 20 0 21 -1 20 -1 20 -1 19 0 18 -2 17 0 19 -1 18 -1 17 -1 18 0 17 0 17 2 15 1 16 1 17 0 16 0 0 2 16 2 15 3 16 2 15 2 14 3 15 4 14 3 12 4 14 5 11 7 13 6 12 7 12 8 13 7 13 8 15 8 15 9 14 7 14 7 14 6 14 6 13 4 12 7 13 6 12 5 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,142737,0,390,0,0,0.347225,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 21 -2 20 1 19 0 19 1 21 0 19 2 20 3 18 2 21 3 20 3 19 3 18 4 18 5 19 4 17 4 18 4 16 3 15 4 15 5 17 3 16 3 16 3 17 2 15 2 16 2 15 1 0 0 16 1 15 1 15 0 15 0 14 0 15 0 13 -1 14 -2 14 -1 14 -6 12 -5 14 -4 13 -5 15 -6 15 -5 14 -6 15 -5 15 -5 15 -5 13 -4 15 -5 15 -3 13 -3 13 -4 11 -3 11 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,171836,0,390,0,0,0.376292,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -14 -19 -13 -20 -12 -19 -13 -20 -11 -18 -10 -21 -11 -21 -10 -19 -11 -21 -9 -19 -9 -21 -9 -21 -9 -19 -7 -20 -7 -19 -7 -21 -7 -19 -6 -18 -7 -19 -8 -17 -7 -17 -8 -17 -8 -17 -8 -16 -8 -17 -10 -17 0 0 -9 -16 -10 -15 -10 -15 -10 -14 -10 -14 -10 -13 -10 -13 -10 -13 -11 -11 -11 -10 -12 -11 -11 -11 -12 -12 -13 -11 -13 -12 -14 -13 -14 -12 -14 -11 -14 -11 -13 -13 -12 -13 -13 -11 -11 -11 -12 -11 -10 -11 -10 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,193279,0,82,0,0,0.397663,384,[82 -96 4 0 0 0 0 0 0 0 0 0 6 24 4 24 3 22 3 24 3 22 2 23 3 25 1 22 2 23 0 21 1 23 0 23 1 22 -2 21 -2 20 -2 22 -2 22 0 19 -1 19 -1 19 -2 19 0 19 0 18 0 19 1 18 1 19 0 0 0 19 2 20 0 18 2 19 1 17 2 16 2 17 2 15 2 15 5 15 6 17 5 13 6 14 6 14 6 15 7 18 7 15 7 16 5 17 6 16 5 17 5 17 5 16 5 15 4 13 4 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-76,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,644369,0,82,0,0,0.848822,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -11 -21 -8 -22 -11 -20 -7 -22 -8 -19 -7 -18 -9 -22 -9 -18 -9 -17 -7 -18 -9 -19 -7 -18 -9 -18 -7 -18 -8 -17 -6 -19 -7 -17 -9 -16 -10 -17 -11 -17 -10 -17 -13 -15 -10 -19 -11 -19 -13 -20 -10 -20 0 0 -8 -22 -11 -20 -8 -22 -7 -18 -10 -19 -8 -19 -7 -18 -8 -16 -10 -18 -11 -13 -11 -17 -11 -18 -9 -20 -8 -20 -8 -18 -7 -18 -4 -18 -5 -19 -4 -17 -5 -16 -5 -17 -5 -14 -3 -12 -2 -12 -7 -11 -5 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,912763,0,82,0,0,1.11746,128,[82 -96 4 0 0 0 0 0 0 0 0 0 10 37 10 36 9 36 8 34 7 30 6 29 4 29 4 24 5 26 4 24 8 25 6 25 4 21 5 22 3 17 6 18 8 17 8 11 9 13 11 13 13 12 15 14 13 14 17 18 19 15 16 17 0 0 20 18 17 17 19 19 16 16 16 14 15 16 15 16 15 13 18 12 15 14 19 16 18 15 22 13 17 18 16 19 16 22 14 21 12 18 8 17 8 17 8 14 7 11 4 9 7 9 6 5 7 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-77,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1144464,0,82,0,0,1.34892,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -22 -22 -18 -24 -20 -24 -16 -23 -17 -21 -15 -22 -14 -21 -14 -20 -12 -22 -11 -18 -12 -19 -11 -18 -12 -17 -9 -13 -11 -14 -12 -12 -10 -11 -10 -8 -13 -8 -13 -7 -14 -7 -17 -8 -15 -6 -16 -9 -19 -8 -19 -10 0 0 -20 -9 -19 -8 -17 -9 -18 -7 -17 -8 -18 -7 -18 -4 -16 -5 -16 -5 -16 -4 -17 -3 -17 -2 -18 -4 -19 -3 -19 -6 -19 -6 -17 -4 -16 -5 -15 -6 -14 -6 -13 -4 -12 -4 -11 -3 -10 0 -11 1 -10 2 0 0 0 0 0 0 0 0 0 0 ]
