type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-66,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,35266,0,30,0,0,0.240169,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -21 31 -22 31 -23 31 -24 33 -25 28 -24 25 -24 26 -22 22 -23 23 -20 22 -23 23 -20 24 -19 19 -19 22 -16 19 -19 23 -17 21 -14 20 -14 20 -12 21 -11 20 -10 21 -9 20 -12 22 -10 24 -12 22 0 0 -10 23 -13 24 -12 25 -10 24 -11 20 -12 20 -10 19 -10 17 -9 18 -9 15 -10 17 -8 14 -6 15 -6 15 -7 14 -6 15 -5 15 -4 14 -5 15 -4 14 -5 14 -4 16 -5 14 -7 15 -6 15 -7 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-67,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,73561,0,28,0,0,0.278312,128,[28 -64 1 0 0 0 0 0 0 0 0 0 6 37 7 37 7 39 7 40 4 36 4 34 4 35 0 31 3 32 2 29 2 33 2 32 1 30 1 29 2 25 3 29 4 27 3 23 4 23 3 22 5 20 5 21 4 20 6 24 7 24 5 23 0 0 8 22 7 23 6 25 8 21 6 21 5 21 4 19 3 17 4 18 0 16 2 18 2 15 4 15 3 14 3 14 4 15 5 13 4 12 5 13 5 12 4 13 5 12 5 13 5 14 5 13 5 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-66,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,89409,0,157,0,0,0.293911,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 39 -8 39 -9 40 -9 43 -9 38 -4 37 -4 35 -6 32 -4 33 -3 31 -5 35 -4 34 -4 32 -4 31 -3 28 -3 31 -3 29 -4 25 -4 25 -5 24 -3 23 -6 23 -6 21 -6 25 -6 26 -9 24 -6 0 0 25 -8 25 -6 27 -6 24 -7 24 -5 23 -5 21 -4 19 -3 20 -4 17 -1 20 -2 17 -3 18 -4 16 -4 16 -3 16 -4 15 -4 14 -5 15 -6 14 -6 14 -5 13 -8 15 -4 15 -5 14 -7 15 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-66,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,107246,0,135,0,0,0.31192,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -21 -31 -21 -30 -23 -33 -22 -33 -18 -32 -17 -29 -17 -29 -12 -27 -16 -28 -14 -27 -14 -29 -15 -29 -13 -27 -13 -26 -12 -22 -14 -25 -13 -22 -12 -20 -13 -20 -12 -19 -13 -18 -14 -19 -12 -16 -14 -20 -16 -20 -13 -20 0 0 -16 -19 -16 -20 -16 -20 -16 -19 -14 -18 -13 -18 -13 -17 -11 -17 -12 -15 -8 -16 -10 -17 -9 -14 -11 -14 -9 -13 -9 -13 -11 -14 -11 -13 -10 -12 -11 -11 -11 -11 -10 -11 -13 -11 -12 -12 -13 -13 -13 -11 -13 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-66,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,128878,0,390,0,0,0.333931,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 -21 -23 -22 -24 -22 -24 -24 -26 -19 -24 -19 -23 -17 -24 -15 -22 -16 -21 -15 -20 -17 -22 -17 -22 -16 -21 -15 -19 -14 -18 -16 -18 -15 -18 -13 -14 -15 -16 -13 -15 -14 -14 -15 -14 -13 -12 -16 -13 -17 -14 -16 -15 0 0 -17 -13 -16 -14 -18 -15 -16 -13 -15 -13 -15 -13 -13 -13 -11 -12 -13 -13 -10 -12 -12 -13 -10 -9 -12 -10 -11 -11 -10 -9 -12 -10 -11 -9 -12 -8 -10 -8 -12 -8 -12 -8 -12 -7 -12 -7 -13 -8 -12 -7 -13 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,153203,0,390,0,0,0.357515,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 10 31 9 31 8 30 8 31 6 30 5 30 4 31 4 29 4 28 3 27 3 28 4 27 4 26 3 24 3 24 3 24 4 23 3 20 3 21 5 21 4 19 5 19 4 19 6 21 6 20 6 20 0 0 5 20 5 20 5 21 5 19 4 21 6 21 4 19 4 18 3 18 3 17 4 17 4 15 5 16 4 15 5 14 6 15 6 14 8 12 7 13 8 13 9 14 8 14 9 13 10 14 8 14 9 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,172743,0,82,0,0,0.377049,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -23 17 -24 17 -23 16 -26 16 -23 13 -24 14 -23 13 -22 11 -21 11 -20 10 -24 16 -22 10 -21 10 -20 10 -20 10 -19 10 -19 10 -17 9 -17 10 -16 9 -16 11 -14 11 -16 10 -17 11 -16 11 -17 12 0 0 -15 13 -15 11 -17 13 -15 13 -15 11 -16 11 -14 11 -15 11 -14 11 -13 10 -13 10 -13 9 -12 9 -11 10 -11 11 -10 11 -10 11 -10 12 -10 12 -8 13 -9 14 -9 14 -10 13 -9 14 -10 13 -8 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-64,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,616976,0,82,0,0,0.82141,128,[82 -96 4 0 0 0 0 0 0 0 0 0 5 -6 5 -7 5 -8 6 -8 5 -5 5 -6 5 -5 6 -4 5 -5 5 -6 6 -6 6 -6 5 -4 6 -5 3 -4 5 -6 5 -6 4 -4 4 -5 3 -4 4 -4 4 -5 3 -4 3 -5 4 -5 4 -4 0 0 4 -5 4 -5 4 -5 4 -6 4 -5 4 -6 4 -5 4 -4 4 -5 4 -5 4 -5 3 -5 2 -5 3 -5 3 -5 3 -6 3 -5 3 -5 3 -5 2 -5 2 -5 2 -6 2 -5 3 -6 2 -6 2 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1005097,0,82,0,0,1.20974,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -16 20 -19 22 -18 18 -20 21 -18 19 -20 19 -20 16 -19 14 -19 15 -17 15 -18 15 -17 16 -16 14 -15 13 -16 13 -15 12 -15 13 -15 11 -14 14 -14 13 -13 13 -14 12 -13 12 -14 13 -13 14 -13 14 0 0 -13 14 -11 13 -13 15 -13 13 -15 14 -14 13 -15 13 -13 13 -15 11 -12 10 -12 13 -12 12 -11 12 -12 14 -11 11 -10 14 -10 13 -10 14 -9 14 -7 13 -10 15 -9 15 -8 15 -7 17 -8 16 -9 17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1006018,0,82,0,0,1.2164,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -23 11 -22 11 -23 11 -23 11 -21 9 -23 9 -23 8 -22 7 -22 8 -20 6 -20 7 -20 5 -19 5 -19 4 -17 6 -17 6 -17 6 -16 6 -16 5 -16 7 -14 7 -14 7 -15 7 -14 7 -16 7 -16 7 0 0 -17 7 -15 8 -14 8 -15 7 -16 6 -15 9 -15 6 -16 8 -13 4 -13 6 -14 7 -14 7 -13 6 -12 7 -12 7 -11 8 -13 9 -12 9 -11 10 -12 9 -11 10 -11 10 -12 11 -12 10 -13 11 -12 11 0 0 0 0 0 0 0 0 0 0 ]
