type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-68,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,38617,0,30,0,0,0.244172,128,[30 -32 1 0 0 0 0 0 0 0 0 0 2 4 3 6 2 8 2 9 2 9 1 8 0 10 -1 9 1 10 0 10 0 12 2 12 1 12 2 13 3 12 3 17 2 16 4 15 3 16 2 16 3 17 4 18 2 17 2 21 4 21 1 21 0 0 5 21 5 25 6 25 7 25 6 23 5 25 6 25 3 25 7 26 2 25 3 27 3 23 4 24 3 24 5 25 4 26 7 26 6 24 6 25 9 23 7 25 8 24 7 27 7 29 7 27 6 27 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-68,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,81795,0,28,0,0,0.287166,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -1 2 -1 2 -1 2 -1 3 -1 2 -1 2 -1 3 -2 2 -2 2 -1 2 -1 3 -1 3 -1 3 -1 4 -1 4 -2 4 -1 5 -2 4 -2 5 -2 4 -2 4 -2 5 -2 4 -3 5 -2 6 -3 5 0 0 -3 5 -3 6 -3 7 -3 6 -3 6 -3 6 -3 6 -4 5 -3 6 -4 5 -5 6 -4 5 -3 6 -4 6 -4 5 -4 6 -4 6 -3 6 -3 5 -3 6 -3 6 -3 6 -3 6 -3 7 -3 7 -3 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,90628,0,157,0,0,0.295395,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 -1 4 0 7 -1 7 -1 7 0 8 0 8 -1 7 -1 8 -1 8 -1 8 0 8 -1 9 -1 9 0 9 -1 11 0 12 -1 12 0 12 0 14 -1 14 0 13 -2 15 -3 14 -3 14 -3 14 -3 15 0 0 -2 16 -2 15 -3 17 -3 16 -5 16 -4 17 -5 17 -6 17 -5 17 -4 16 -5 18 -6 16 -6 17 -5 17 -5 16 -4 17 -4 16 -4 17 -3 16 -2 17 -1 18 -2 19 -2 18 -1 20 -1 20 -1 20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,119553,0,135,0,0,0.324774,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -3 -8 -4 -8 -3 -8 -3 -8 -6 -8 -3 -9 -3 -8 -4 -10 -4 -7 -4 -9 -5 -8 -5 -9 -5 -10 -5 -10 -6 -11 -6 -12 -6 -14 -6 -13 -6 -13 -6 -16 -6 -16 -6 -16 -4 -16 -3 -18 -5 -18 -5 -19 0 0 -4 -19 -4 -19 -6 -21 -5 -21 -4 -21 -3 -22 -3 -22 -3 -22 -2 -22 -3 -22 -2 -22 -1 -21 -1 -21 -1 -21 0 -20 -2 -21 -3 -19 -3 -19 -5 -20 -5 -19 -4 -21 -6 -20 -5 -21 -6 -21 -6 -22 -7 -22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,134026,0,390,0,0,0.339075,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -4 -5 -4 -6 -3 -7 -3 -7 -4 -8 -5 -8 -5 -8 -5 -7 -4 -9 -6 -8 -6 -8 -6 -10 -7 -10 -6 -10 -8 -10 -8 -11 -9 -10 -9 -12 -8 -13 -6 -13 -8 -13 -8 -16 -7 -14 -8 -16 -8 -17 -7 -17 0 0 -8 -17 -9 -17 -10 -18 -8 -19 -8 -18 -8 -21 -6 -20 -8 -19 -7 -20 -7 -19 -7 -20 -6 -19 -5 -20 -6 -19 -7 -19 -7 -17 -7 -18 -8 -18 -8 -17 -10 -18 -10 -17 -11 -17 -11 -18 -11 -19 -11 -18 -12 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,158679,0,390,0,0,0.363685,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -4 -4 -5 -3 -6 -4 -6 -4 -5 -4 -6 -7 -7 -6 -6 -6 -7 -7 -7 -7 -8 -7 -7 -8 -8 -8 -8 -9 -9 -9 -10 -10 -10 -11 -10 -11 -11 -12 -10 -13 -8 -13 -9 -14 -10 -15 -10 -14 -9 -16 -9 -15 0 0 -9 -17 -10 -17 -10 -18 -10 -16 -10 -18 -10 -18 -9 -19 -10 -19 -7 -19 -8 -19 -8 -20 -8 -17 -7 -19 -9 -17 -7 -17 -9 -16 -9 -15 -10 -16 -11 -16 -11 -15 -12 -16 -12 -15 -11 -14 -14 -15 -13 -16 -14 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-67,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,183730,0,82,0,0,0.38875,128,[82 -96 4 0 0 0 0 0 0 0 0 0 2 3 4 1 2 1 2 2 2 4 4 4 5 2 2 3 3 4 3 3 5 5 5 6 4 4 4 4 7 3 5 5 6 6 3 5 4 8 4 7 5 9 5 8 4 7 5 9 5 9 4 11 0 0 5 9 5 10 7 12 6 9 6 11 6 11 5 11 4 11 5 11 3 11 4 12 3 10 5 11 4 12 3 10 5 12 5 10 4 9 5 9 7 9 5 10 7 10 7 9 8 10 7 9 8 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-75,11,1,5,1,1,1,0,0,0,0,-97,0,6,1,313782,0,82,0,0,0.518742,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -1 -3 -1 0 -2 -1 -3 1 -3 1 -3 2 -3 2 -3 3 -2 3 -3 3 -4 4 -4 5 -4 7 -5 7 -8 7 -6 8 -6 8 -8 8 -9 7 -11 8 -11 7 -12 10 -11 8 -11 8 -11 8 -13 9 0 0 -14 9 -13 10 -15 10 -13 10 -16 9 -16 12 -17 10 -17 10 -19 9 -18 10 -18 10 -18 7 -18 8 -18 8 -17 8 -18 9 -17 8 -17 9 -16 9 -15 10 -18 10 -16 11 -17 11 -16 11 -17 10 -17 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,5,1,1,1,0,0,0,0,-97,0,6,1,629562,0,82,0,0,0.834525,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -5 -1 -6 -2 -7 -2 -7 -1 -7 -2 -8 -1 -8 -2 -9 -1 -9 -1 -8 -1 -11 -3 -10 -1 -13 0 -12 -2 -13 -2 -15 0 -14 -2 -14 -2 -17 -3 -17 -3 -17 -5 -18 -5 -17 -6 -18 -8 -20 -6 -19 -7 0 0 -19 -6 -20 -8 -21 -6 -20 -8 -20 -9 -20 -9 -22 -11 -22 -8 -21 -10 -23 -12 -21 -11 -20 -11 -20 -11 -19 -9 -19 -11 -19 -10 -19 -11 -19 -8 -20 -7 -21 -7 -20 -8 -21 -6 -21 -4 -21 -4 -22 -5 -22 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,5,1,1,1,0,0,0,0,-97,0,6,1,1130352,0,82,0,0,1.33549,384,[82 -96 4 0 0 0 0 0 0 0 0 0 3 -4 4 -3 5 -5 3 -4 6 -4 6 -6 8 -5 8 -5 5 -5 6 -5 7 -5 7 -6 8 -5 9 -7 9 -6 12 -8 12 -6 12 -6 14 -7 15 -6 16 -5 17 -5 15 -5 16 -6 17 -6 18 -6 0 0 18 -3 18 -4 20 -6 20 -6 20 -4 21 -3 21 -4 21 -3 21 -3 20 -3 21 -3 21 -1 20 -2 21 -3 20 -2 21 -2 19 -3 20 -4 21 -4 19 -6 20 -4 20 -6 20 -6 20 -8 20 -7 21 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,5,1,1,1,0,0,0,0,-97,0,6,1,1170587,0,82,0,0,1.37556,384,[82 -96 4 0 0 0 0 0 0 0 0 0 4 -2 5 -1 5 -3 6 -2 6 -4 7 -2 7 0 8 -3 8 -2 8 -2 8 -2 9 -2 10 -2 10 -1 12 -3 11 -2 14 -3 14 0 15 -1 14 0 15 0 16 1 16 2 17 2 19 1 18 2 0 0 19 2 20 2 21 1 19 1 21 4 20 4 20 3 20 5 22 5 21 4 23 5 21 5 20 6 20 4 18 4 20 3 19 3 20 1 20 2 20 1 21 1 19 0 22 0 22 -2 21 -1 22 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-68,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1181932,0,37,0,0,1.38705,128,[37 80 2 0 0 0 0 0 0 0 0 0 -5 -4 -6 -4 -6 -4 -8 -5 -6 -5 -8 -6 -8 -5 -8 -6 -9 -6 -10 -6 -10 -8 -13 -8 -13 -8 -14 -10 -14 -9 -16 -11 -16 -13 -15 -10 -16 -14 -14 -15 -16 -14 -16 -16 -14 -14 -17 -18 -19 -20 -17 -20 0 0 -21 -18 -20 -21 -23 -24 -22 -20 -22 -22 -21 -23 -20 -24 -18 -23 -21 -23 -20 -23 -20 -28 -17 -23 -20 -23 -19 -25 -16 -25 -19 -27 -19 -23 -19 -22 -19 -21 -21 -19 -21 -22 -24 -21 -22 -18 -25 -21 -24 -19 -26 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-68,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1194431,0,37,0,0,1.39944,128,[37 80 2 0 0 0 0 0 0 0 0 0 5 -1 6 -1 7 -1 9 -2 8 0 8 -1 9 1 9 -1 9 1 10 -1 13 -2 13 -2 14 -1 16 -1 15 -1 19 -1 19 0 17 1 20 1 19 3 18 3 20 4 19 3 23 5 25 4 24 6 0 0 25 3 27 5 29 6 28 4 27 5 28 6 28 9 27 8 30 6 25 11 31 11 27 9 29 7 28 10 27 11 28 11 29 9 26 8 26 9 26 5 28 6 29 4 28 4 31 4 29 1 31 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-74,11,1,5,1,1,1,0,0,0,0,-97,0,6,1,1196140,0,84,0,0,1.40477,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 -4 2 -5 1 -4 3 -5 5 -5 3 -6 5 -5 5 -8 4 -6 3 -6 6 -8 7 -9 5 -9 6 -9 7 -9 10 -10 10 -12 10 -10 11 -10 12 -10 13 -9 14 -9 15 -10 13 -10 15 -10 16 -10 0 0 17 -10 16 -11 18 -12 16 -10 17 -10 20 -9 20 -9 19 -8 22 -8 19 -10 20 -10 20 -7 19 -9 20 -7 19 -8 18 -10 18 -9 17 -12 17 -10 17 -11 18 -10 18 -11 19 -13 17 -12 18 -14 19 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,3,1,1,1,0,0,0,0,-97,0,6,1,1201934,0,84,0,0,1.41203,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 -4 3 -4 4 -4 4 -4 5 -4 5 -4 6 -4 6 -4 7 -4 6 -5 8 -6 8 -7 8 -5 10 -7 10 -7 11 -8 11 -6 11 -7 14 -7 15 -6 16 -5 15 -6 15 -3 17 -3 17 -5 17 -4 0 0 18 -4 19 -4 20 -5 19 -5 21 -5 21 -4 21 -3 22 -4 22 -4 20 -3 22 -3 21 -3 21 -3 20 -3 20 -3 22 -4 20 -6 21 -5 19 -6 19 -6 21 -7 20 -7 19 -8 20 -8 21 -7 21 -10 0 0 0 0 0 0 0 0 0 0 ]
