type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-64,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,33974,0,30,0,0,0.239423,128,[30 -32 1 0 0 0 0 0 0 0 0 0 2 -34 4 -33 4 -33 5 -35 7 -31 8 -30 9 -29 9 -24 8 -27 8 -24 10 -27 9 -26 10 -24 8 -22 6 -20 5 -22 4 -21 1 -18 1 -18 1 -18 -1 -16 -3 -18 -2 -16 -3 -20 -6 -21 -3 -20 0 0 -5 -19 -6 -20 -7 -20 -9 -18 -7 -17 -7 -17 -9 -16 -8 -15 -11 -15 -11 -17 -13 -18 -11 -15 -13 -16 -12 -16 -13 -17 -13 -19 -13 -18 -12 -17 -10 -16 -10 -15 -9 -15 -10 -13 -8 -14 -9 -13 -9 -11 -8 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,66387,0,28,0,0,0.271717,128,[28 -64 1 0 0 0 0 0 0 0 0 0 26 19 27 17 28 20 28 21 24 20 23 18 23 20 19 19 21 20 19 19 19 21 20 21 17 20 17 20 14 15 16 18 15 15 13 13 13 12 14 11 14 9 16 10 14 8 16 10 17 10 16 10 0 0 18 8 17 8 18 8 17 6 15 6 16 4 15 3 14 2 19 1 17 3 19 2 17 1 19 -1 19 2 19 3 20 3 20 3 17 3 16 3 16 1 16 2 15 1 13 1 14 1 12 -1 11 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,81106,0,157,0,0,0.28592,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 14 -24 14 -24 13 -22 15 -22 15 -21 16 -20 15 -19 16 -19 16 -18 16 -16 17 -17 16 -14 17 -15 14 -13 14 -12 13 -13 12 -12 11 -10 10 -12 10 -13 9 -14 9 -13 8 -13 7 -14 7 -14 7 -15 0 0 7 -15 6 -14 7 -14 4 -13 6 -14 5 -14 5 -14 2 -14 2 -15 0 -16 1 -16 1 -15 1 -16 1 -17 2 -16 2 -16 2 -17 2 -16 3 -15 2 -15 1 -14 2 -11 2 -12 1 -12 -1 -10 0 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,98353,0,135,0,0,0.3034,384,[-121 112 8 0 0 0 0 0 0 0 0 0 19 16 19 17 18 17 18 19 16 19 16 19 15 18 14 18 13 18 12 17 10 19 11 16 10 16 9 15 9 14 7 14 8 12 8 11 9 9 9 8 9 8 11 7 10 8 11 7 12 8 12 5 0 0 13 6 13 6 12 6 12 5 11 4 13 5 14 3 13 3 14 2 14 1 15 1 15 2 16 3 17 2 14 3 17 4 16 2 16 4 13 4 13 3 13 2 13 2 11 1 11 1 8 0 8 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,108459,0,390,0,0,0.313352,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -15 23 -16 21 -17 19 -19 20 -16 18 -16 16 -17 16 -16 15 -17 14 -15 14 -16 12 -15 12 -14 11 -14 10 -13 9 -12 8 -11 8 -9 8 -9 9 -7 9 -7 9 -7 10 -5 10 -5 11 -5 12 -4 12 0 0 -5 13 -4 13 -4 14 -2 12 -3 15 -3 13 -2 13 -2 14 -1 15 -1 15 2 16 -1 15 -1 16 -1 16 -1 16 -2 18 -3 16 -2 15 -3 15 -2 14 -2 13 -2 11 -1 11 0 11 1 9 2 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-73,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,143812,0,82,0,0,0.348791,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -14 -24 -14 -23 -12 -24 -12 -23 -10 -21 -7 -23 -8 -22 -7 -22 -7 -22 -6 -20 -5 -19 -5 -18 -4 -19 -4 -16 -4 -16 -4 -15 -5 -13 -6 -13 -4 -11 -6 -10 -8 -10 -7 -9 -9 -9 -9 -9 -11 -9 -10 -9 0 0 -12 -8 -13 -9 -12 -7 -13 -8 -12 -7 -13 -8 -13 -7 -14 -7 -15 -6 -15 -5 -15 -6 -15 -6 -16 -6 -16 -7 -16 -8 -15 -8 -14 -8 -15 -8 -13 -9 -13 -6 -12 -8 -12 -8 -11 -5 -12 -4 -11 -5 -10 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,528263,0,82,0,0,0.73314,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -18 -25 -18 -25 -17 -25 -16 -26 -13 -25 -13 -25 -12 -25 -11 -26 -13 -25 -10 -24 -10 -26 -9 -24 -10 -23 -7 -22 -7 -22 -7 -20 -5 -20 -7 -16 -8 -15 -9 -15 -7 -15 -7 -14 -8 -12 -9 -11 -11 -13 -11 -13 0 0 -11 -12 -12 -10 -11 -11 -10 -10 -9 -9 -12 -8 -11 -8 -11 -7 -11 -6 -13 -7 -13 -5 -13 -5 -14 -4 -14 -5 -12 -7 -13 -5 -11 -4 -11 -5 -12 -4 -10 -4 -8 -3 -9 -3 -8 -1 -8 0 -6 0 -5 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-70,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,609179,0,82,0,0,0.813983,384,[82 -96 4 0 0 0 0 0 0 0 0 0 15 28 14 29 13 28 13 29 11 27 10 30 9 27 9 27 8 27 7 26 6 27 7 26 6 25 4 23 3 21 4 21 4 20 4 17 4 17 5 15 5 14 7 13 6 12 8 11 9 12 9 10 0 0 9 10 11 10 11 10 10 9 10 8 10 7 11 7 10 6 11 6 11 3 11 4 12 5 12 3 13 3 12 3 13 4 12 3 11 2 11 4 10 3 9 3 7 3 5 2 6 1 4 1 3 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1113401,0,82,0,0,1.31846,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -8 -21 -7 -21 -6 -21 -5 -22 -5 -21 -6 -21 -3 -21 -3 -20 -2 -22 -2 -20 -3 -21 1 -21 0 -20 0 -18 1 -19 0 -16 1 -17 0 -13 -1 -15 0 -14 -2 -13 -2 -14 -4 -12 -3 -13 -3 -14 -4 -14 0 0 -3 -15 -4 -12 -5 -13 -5 -12 -4 -12 -5 -12 -4 -11 -7 -10 -7 -10 -8 -10 -9 -11 -8 -10 -8 -12 -9 -11 -7 -10 -8 -11 -7 -11 -8 -11 -7 -9 -9 -8 -7 -9 -7 -7 -6 -6 -8 -6 -8 -4 -8 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-75,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1529508,0,82,0,0,1.73439,384,[82 -96 4 0 0 0 0 0 0 0 0 0 20 -10 20 -10 18 -9 19 -8 17 -7 18 -7 17 -5 16 -5 16 -4 14 -3 15 -3 14 -2 13 -2 12 -2 11 -2 9 -2 7 -1 6 -4 7 -3 5 -6 4 -5 4 -8 5 -8 6 -10 5 -10 5 -11 0 0 5 -11 7 -12 6 -12 5 -12 4 -12 6 -11 5 -12 5 -14 5 -14 5 -13 5 -14 6 -14 7 -15 5 -15 5 -14 6 -14 6 -14 5 -12 5 -11 5 -10 4 -10 4 -10 3 -10 1 -10 0 -9 0 -9 0 0 0 0 0 0 0 0 0 0 ]
