type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,33880,0,30,0,0,0.239916,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -4 -27 -3 -28 -3 -29 -3 -30 0 -29 0 -27 0 -27 1 -25 1 -27 0 -25 2 -28 -1 -28 2 -27 1 -27 1 -24 1 -27 1 -25 -1 -22 1 -22 0 -22 -1 -20 -2 -22 -3 -19 -3 -23 -6 -23 -3 -22 0 0 -7 -21 -7 -23 -8 -22 -9 -20 -8 -19 -8 -20 -10 -19 -9 -18 -12 -18 -10 -17 -13 -19 -13 -16 -15 -17 -15 -18 -15 -18 -17 -22 -17 -20 -17 -19 -16 -22 -16 -21 -15 -22 -14 -22 -12 -22 -13 -24 -12 -22 -9 -22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,72998,0,28,0,0,0.278864,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -11 27 -9 27 -11 28 -11 29 -12 25 -11 24 -12 25 -11 22 -12 25 -12 24 -15 27 -14 27 -16 25 -16 24 -14 22 -16 25 -15 22 -13 19 -13 20 -13 19 -11 19 -11 19 -9 16 -11 20 -10 21 -10 20 0 0 -6 21 -7 21 -6 22 -3 21 -4 20 -4 21 -2 20 -2 18 1 20 -2 20 -1 23 0 20 3 22 2 23 1 24 1 27 2 27 2 26 0 26 2 25 -1 26 2 27 0 25 -2 28 0 24 0 25 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,89811,0,157,0,0,0.295242,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 22 6 22 5 22 6 23 8 22 6 22 8 20 10 20 8 21 8 20 9 22 10 20 11 21 13 20 13 19 12 19 12 18 12 17 10 16 12 17 10 15 10 15 10 15 9 15 9 16 8 17 7 0 0 16 8 16 6 17 6 15 4 16 4 15 4 16 4 16 2 17 2 17 0 17 1 17 1 18 1 19 0 19 -1 20 0 20 -1 20 -1 21 -1 21 -1 21 0 21 0 21 0 20 0 21 2 22 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,108534,0,135,0,0,0.314169,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -3 22 -5 23 -5 23 -6 24 -6 22 -8 23 -7 22 -9 22 -9 22 -9 20 -10 23 -10 22 -11 20 -11 21 -11 20 -13 20 -12 20 -11 17 -11 19 -9 17 -10 17 -9 17 -8 15 -8 17 -8 16 -6 17 0 0 -6 16 -6 16 -6 18 -4 16 -5 18 -4 16 -3 18 -3 17 -2 17 1 16 0 18 0 18 0 19 2 20 3 19 3 21 0 22 3 21 2 20 2 22 1 21 1 20 1 21 1 22 1 20 0 20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,130354,0,390,0,0,0.336536,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 20 -16 18 -14 21 -17 20 -17 20 -15 18 -13 19 -15 18 -12 20 -14 20 -13 24 -13 24 -14 23 -12 23 -12 20 -10 24 -13 21 -12 19 -11 18 -10 18 -10 17 -9 17 -11 15 -9 18 -11 18 -13 18 -10 0 0 14 -14 16 -14 16 -15 14 -16 13 -15 12 -16 12 -15 11 -15 9 -17 11 -14 12 -18 10 -16 9 -19 10 -19 11 -20 11 -22 13 -23 11 -21 11 -21 11 -22 13 -21 12 -22 13 -20 16 -21 12 -20 12 -20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-70,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,160984,0,390,0,0,0.36645,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 21 13 19 13 19 13 19 12 20 12 18 15 19 14 16 15 16 15 17 17 17 18 17 19 16 18 15 19 14 17 15 20 13 18 13 16 14 16 13 15 12 15 12 15 12 16 12 15 12 15 12 14 0 0 13 13 14 12 13 12 15 11 13 11 14 12 14 10 15 9 15 9 17 9 16 7 16 8 17 8 17 7 21 7 19 7 20 9 21 8 22 7 21 8 19 9 20 9 19 10 19 11 19 11 20 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-64,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,181545,0,82,0,0,0.387081,128,[82 -96 4 0 0 0 0 0 0 0 0 0 7 6 7 4 8 6 8 7 6 6 6 5 7 6 5 5 6 6 6 6 7 7 7 7 7 7 7 7 5 6 6 8 6 8 5 6 5 7 5 5 5 6 4 5 4 5 5 6 6 6 5 5 0 0 5 4 6 5 7 5 5 4 6 5 6 3 6 4 5 4 6 3 5 4 7 4 6 3 7 2 8 3 7 4 8 4 8 3 7 4 8 4 8 3 7 4 8 4 7 3 7 4 7 3 7 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,576987,0,82,0,0,0.782444,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -9 -16 -7 -17 -7 -15 -5 -18 -6 -17 -5 -18 -5 -19 -5 -19 -4 -19 -4 -17 -4 -20 -5 -19 -3 -19 -4 -19 -3 -18 -4 -18 -4 -19 -3 -18 -3 -17 -3 -16 -4 -16 -4 -16 -3 -16 -3 -15 -5 -16 -6 -17 0 0 -6 -15 -7 -15 -11 -19 -8 -16 -7 -15 -7 -16 -7 -15 -8 -16 -9 -15 -9 -14 -11 -16 -9 -14 -12 -15 -12 -15 -12 -15 -14 -16 -13 -17 -14 -17 -14 -17 -14 -17 -13 -19 -12 -17 -11 -18 -12 -18 -12 -16 -12 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,619307,0,82,0,0,0.824706,384,[82 -96 4 0 0 0 0 0 0 0 0 0 4 -20 4 -18 4 -17 5 -18 5 -18 5 -16 4 -17 7 -18 7 -19 7 -19 8 -20 6 -20 8 -18 9 -18 8 -18 10 -18 8 -17 9 -16 9 -16 6 -16 7 -17 8 -16 6 -16 6 -17 7 -17 6 -17 0 0 5 -19 4 -17 5 -19 4 -17 5 -18 4 -19 2 -18 3 -18 3 -18 -1 -19 -1 -20 -2 -19 -1 -21 -2 -20 -2 -21 0 -23 0 -23 -1 -22 -1 -23 0 -23 0 -22 1 -23 1 -22 0 -25 0 -20 1 -22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-66,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,620653,0,82,0,0,0.830709,128,[82 -96 4 0 0 0 0 0 0 0 0 0 15 -12 14 -12 16 -14 15 -13 16 -11 13 -10 16 -11 14 -9 15 -12 16 -11 18 -11 19 -12 19 -13 19 -9 18 -7 20 -13 17 -10 15 -9 15 -9 15 -9 14 -9 14 -10 14 -10 15 -11 16 -12 15 -10 0 0 14 -13 16 -14 16 -13 14 -15 13 -12 13 -15 13 -14 12 -13 11 -18 15 -15 16 -17 11 -16 12 -18 14 -17 15 -19 16 -18 18 -21 15 -18 17 -17 15 -19 18 -17 16 -18 18 -17 19 -18 17 -17 16 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,1119615,0,82,0,0,1.32527,384,[82 -96 4 0 0 0 0 0 0 0 0 0 1 -24 1 -23 3 -24 3 -23 5 -24 4 -22 4 -23 5 -21 6 -22 6 -22 7 -23 8 -23 8 -21 8 -20 8 -19 9 -20 7 -18 7 -19 7 -17 7 -17 6 -16 5 -16 5 -16 4 -16 4 -15 4 -15 0 0 3 -15 2 -16 2 -15 2 -15 2 -15 1 -15 0 -14 -2 -13 -2 -14 -3 -15 -5 -14 -5 -13 -6 -13 -6 -14 -7 -15 -7 -16 -7 -16 -8 -15 -8 -16 -8 -15 -8 -17 -8 -16 -7 -17 -7 -16 -7 -15 -8 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-72,11,1,6,1,1,1,0,0,0,0,-97,0,6,1,1575276,0,82,0,0,1.78076,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -22 2 -23 2 -23 0 -23 -1 -22 -2 -23 -4 -23 -3 -24 -2 -23 -5 -24 -4 -23 -6 -24 -4 -24 -6 -23 -6 -22 -6 -22 -5 -21 -7 -21 -6 -20 -5 -19 -5 -19 -6 -19 -6 -19 -5 -18 -6 -18 -5 -19 -4 0 0 -18 -4 -17 -3 -17 -2 -18 -1 -15 -2 -18 0 -17 1 -17 2 -16 0 -16 3 -16 5 -17 5 -16 7 -17 7 -17 5 -18 9 -18 9 -19 8 -19 9 -20 9 -20 7 -19 9 -20 8 -20 8 -20 7 -19 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,2040786,0,82,0,0,2.24632,384,[82 -96 4 0 0 0 0 0 0 0 0 0 15 18 13 17 13 18 12 19 12 19 12 20 12 20 9 21 9 22 10 20 10 23 10 23 10 22 8 22 7 23 7 23 7 23 5 22 5 22 5 20 4 20 4 20 6 19 6 18 7 18 7 19 0 0 7 18 6 18 8 16 6 15 7 15 7 13 7 16 8 13 9 13 10 10 11 11 11 11 12 11 14 10 14 11 16 12 16 12 17 11 16 13 16 12 17 13 15 13 16 14 17 13 16 14 17 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,2056173,0,37,0,0,2.26192,128,[37 80 2 0 0 0 0 0 0 0 0 0 2 23 1 23 1 26 1 26 -1 25 0 23 -3 24 -4 22 -3 24 -3 24 -2 27 -2 27 -4 26 -4 26 -5 21 -6 27 -5 24 -5 21 -5 21 -6 20 -6 20 -5 20 -4 18 -4 21 -2 22 -4 20 0 0 -1 19 -1 21 -1 21 1 20 1 18 0 18 0 17 1 16 3 18 2 15 5 18 6 14 9 17 7 18 9 19 8 20 10 22 9 19 8 21 9 20 8 22 9 22 9 22 10 24 10 20 9 21 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-65,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,2067889,0,37,0,0,2.27344,128,[37 80 2 0 0 0 0 0 0 0 0 0 -12 -20 -13 -20 -14 -24 -14 -23 -11 -23 -11 -21 -11 -23 -9 -21 -10 -23 -9 -23 -10 -27 -10 -27 -8 -27 -8 -26 -7 -23 -8 -27 -7 -24 -6 -21 -6 -22 -6 -22 -6 -20 -6 -22 -5 -19 -7 -21 -7 -21 -6 -20 0 0 -9 -18 -9 -20 -10 -20 -11 -18 -9 -17 -10 -16 -9 -16 -10 -15 -12 -14 -10 -16 -13 -15 -13 -13 -16 -13 -16 -14 -16 -15 -18 -15 -20 -16 -18 -15 -18 -15 -20 -15 -18 -17 -20 -15 -18 -16 -18 -19 -17 -16 -18 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,2069480,0,84,0,0,2.28029,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -15 14 -14 15 -14 16 -14 16 -14 16 -13 17 -13 17 -11 17 -12 17 -13 19 -13 18 -12 18 -12 19 -11 18 -10 20 -11 19 -9 16 -8 17 -8 18 -8 15 -9 16 -9 15 -7 15 -9 15 -8 14 -9 0 0 15 -10 14 -10 12 -10 12 -10 13 -11 11 -11 10 -11 11 -10 7 -11 5 -13 6 -13 7 -12 5 -14 5 -15 6 -16 6 -18 6 -17 6 -19 6 -18 6 -18 7 -20 6 -19 6 -18 6 -20 8 -18 7 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B0:B2:1C:A8:27:60,-71,11,1,4,1,1,1,0,0,0,0,-97,0,6,1,2071073,0,84,0,0,2.28609,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 -20 -11 -20 -13 -22 -10 -23 -11 -23 -8 -22 -8 -24 -8 -25 -8 -24 -9 -24 -7 -26 -6 -25 -7 -24 -5 -25 -4 -23 -4 -25 -5 -23 -3 -22 -4 -22 -3 -21 -2 -21 -2 -20 -2 -21 -3 -19 -5 -20 -4 -20 0 0 -5 -21 -7 -18 -6 -19 -6 -19 -5 -17 -6 -17 -7 -16 -8 -15 -9 -14 -12 -15 -11 -14 -11 -12 -10 -12 -14 -13 -15 -14 -17 -14 -16 -14 -17 -15 -17 -15 -17 -15 -16 -17 -15 -16 -17 -17 -18 -16 -15 -16 -17 -16 0 0 0 0 0 0 0 0 0 0 ]
